,0
66633,14.289524
66634,9.086133
66635,7.8895555
66636,8.4606905
66637,11.987796
66638,20.871866
66639,38.342396
66640,75.46343
66641,100.260864
66642,100.697
66643,105.26755
66644,98.221344
66645,122.8889
66646,104.71486
66647,101.99118
66648,84.79774
66649,74.67259
66650,49.714687
66651,54.6927
66652,53.00542
66653,46.49115
66654,43.958572
66655,37.322487
66656,26.771168
66657,17.540895
66658,10.370724
66659,9.032229
66660,9.374025
66661,12.873323
66662,17.993015
66663,22.849583
66664,30.800146
66665,38.660385
66666,44.770344
66667,49.79249
66668,45.203545
66669,48.07379
66670,44.6575
66671,41.95826
66672,44.05902
66673,46.38724
66674,36.47662
66675,34.297356
66676,33.694923
66677,31.922228
66678,30.896692
66679,25.89758
66680,21.402668
66681,15.131893
66682,9.9921055
66683,8.397273
66684,8.572813
66685,11.587132
66686,15.290187
66687,17.340952
66688,23.081842
66689,28.451588
66690,33.535805
66691,40.439873
66692,35.899307
66693,37.813694
66694,31.904505
66695,32.69001
66696,36.13506
66697,39.6631
66698,31.881853
66699,28.630451
66700,27.100496
66701,25.518461
66702,25.287872
66703,20.986341
66704,15.810468
66705,10.908956
66706,7.5596333
66707,6.4494076
66708,6.6006136
66709,10.573708
66710,20.533445
66711,36.706276
66712,68.382545
66713,90.36094
66714,81.93933
66715,86.22715
66716,81.872955
66717,108.67612
66718,95.03553
66719,92.67312
66720,79.12882
66721,81.98763
66722,61.10329
66723,62.37129
66724,53.483013
66725,45.94169
66726,45.007946
66727,32.28598
66728,20.985826
66729,13.857933
66730,8.583877
66731,6.8444233
66732,6.8419433
66733,11.212503
66734,19.90654
66735,36.32179
66736,68.33441
66737,92.541534
66738,89.7953
66739,96.20208
66740,90.10637
66741,122.85912
66742,101.81231
66743,101.2305
66744,92.22203
66745,89.68279
66746,65.40768
66747,65.51463
66748,58.34549
66749,49.671036
66750,50.12758
66751,34.12601
66752,21.8273
66753,14.201283
66754,8.867852
66755,7.9589896
66756,7.6084075
66757,11.579595
66758,20.301443
66759,36.971603
66760,71.502106
66761,95.5611
66762,94.40452
66763,104.86549
66764,93.50323
66765,127.27198
66766,110.57825
66767,105.79005
66768,99.13131
66769,97.52939
66770,66.47306
66771,68.9604
66772,61.81356
66773,53.384422
66774,52.046146
66775,38.62296
66776,23.076527
66777,14.43333
66778,9.020597
66779,7.4875517
66780,8.049278
66781,11.822792
66782,20.333557
66783,39.428078
66784,73.983
66785,101.777466
66786,97.74129
66787,103.539215
66788,98.78654
66789,131.83821
66790,109.49494
66791,107.1735
66792,102.59655
66793,100.330315
66794,66.98551
66795,70.01754
66796,63.949253
66797,56.704136
66798,53.986065
66799,39.463684
66800,23.49542
66801,14.289524
66802,9.086133
66803,7.8895555
66804,8.4606905
66805,11.987796
66806,20.871866
66807,38.342396
66808,75.46343
66809,100.260864
66810,100.697
66811,105.26755
66812,98.221344
66813,122.8889
66814,104.71484
66815,101.99117
66816,82.4438
66817,77.692184
66818,58.521595
66819,56.29036
66820,51.914734
66821,49.546394
66822,48.807663
66823,34.676506
66824,24.670336
66825,15.871968
66826,9.853117
66827,8.246156
66828,8.017782
66829,13.113622
66830,24.090942
66831,39.02204
66832,60.541443
66833,81.76209
66834,82.18663
66835,83.04826
66836,80.759605
66837,89.45469
66838,70.86583
66839,67.798676
66840,44.05902
66841,46.38724
66842,36.47662
66843,34.297356
66844,33.694923
66845,31.922228
66846,30.896704
66847,25.897598
66848,21.402668
66849,15.131893
66850,9.9921055
66851,8.397273
66852,8.572813
66853,11.587132
66854,15.290187
66855,17.340944
66856,23.081842
66857,28.451588
66858,33.535805
66859,40.439873
66860,35.899307
66861,37.813694
66862,31.904505
66863,32.69001
66864,36.13506
66865,39.6631
66866,31.881853
66867,28.630451
66868,27.100496
66869,25.518461
66870,25.287872
66871,20.986341
66872,15.810468
66873,10.908956
66874,7.5596333
66875,6.4494076
66876,6.6006136
66877,10.573708
66878,20.533442
66879,36.706272
66880,68.382545
66881,90.36094
66882,81.93933
66883,86.22715
66884,81.872955
66885,108.67612
66886,95.03554
66887,92.67313
66888,79.12882
66889,81.98763
66890,61.10329
66891,62.37129
66892,53.483013
66893,45.94169
66894,45.007946
66895,32.28598
66896,20.985826
66897,13.857933
66898,8.583877
66899,6.8444233
66900,6.8419433
66901,11.212503
66902,19.90654
66903,36.32179
66904,68.33441
66905,92.541534
66906,89.7953
66907,96.20208
66908,90.10637
66909,122.85912
66910,101.81231
66911,101.230446
66912,92.22203
66913,89.68279
66914,65.40768
66915,65.51463
66916,58.34549
66917,49.671036
66918,50.127556
66919,34.126007
66920,21.8273
66921,14.201283
66922,8.867852
66923,7.9589896
66924,7.6084075
66925,11.579595
66926,20.301443
66927,36.971603
66928,71.502106
66929,95.5611
66930,94.40452
66931,104.86549
66932,93.50323
66933,127.27198
66934,110.57825
66935,105.79005
66936,39.94271
66937,39.732136
66938,32.104813
66939,29.806484
66940,31.975298
66941,28.130272
66942,27.33609
66943,25.223188
66944,19.86511
66945,13.558932
66946,9.4005
66947,8.228086
66948,7.5858507
66949,10.764554
66950,13.914295
66951,15.67503
66952,21.5623
66953,26.460714
66954,28.968538
66955,32.83398
66956,28.146112
66957,33.541462
66958,29.972168
66959,28.577482
66960,39.94271
66961,39.732136
66962,32.104813
66963,29.806484
66964,31.975298
66965,28.130272
66966,27.336098
66967,25.223188
66968,19.86511
66969,13.558932
66970,9.4005
66971,8.228086
66972,7.5858507
66973,10.764554
66974,13.914295
66975,15.67503
66976,21.5623
66977,26.460714
66978,28.968538
66979,32.83398
66980,28.146112
66981,33.541462
66982,29.972168
66983,28.577482
66984,84.79774
66985,74.67259
66986,49.714687
66987,54.6927
66988,53.00542
66989,46.49115
66990,43.958584
66991,37.32251
66992,26.771168
66993,17.540895
66994,10.370724
66995,9.032229
66996,9.374025
66997,12.873323
66998,17.993015
66999,22.849583
67000,30.800146
67001,38.660385
67002,44.770344
67003,49.79249
67004,45.203545
67005,48.07379
67006,44.6575
67007,41.958256
67008,44.05902
67009,46.38724
67010,36.47662
67011,34.297356
67012,33.694923
67013,31.922228
67014,30.896692
67015,25.89758
67016,21.402668
67017,15.131893
67018,9.9921055
67019,8.397273
67020,8.572813
67021,11.587132
67022,15.290187
67023,17.340944
67024,23.081842
67025,28.451588
67026,33.535805
67027,40.439873
67028,35.899307
67029,37.813694
67030,31.904505
67031,32.69001
67032,36.13506
67033,39.6631
67034,31.881853
67035,28.630451
67036,27.100496
67037,25.518461
67038,25.287872
67039,20.98633
67040,15.810468
67041,10.908956
67042,7.5596333
67043,6.4494076
67044,6.6006136
67045,10.573708
67046,20.533445
67047,36.706276
67048,68.382545
67049,90.36094
67050,81.93933
67051,86.22715
67052,81.872955
67053,108.67612
67054,95.03554
67055,92.67313
67056,79.12882
67057,81.98763
67058,61.10329
67059,62.37129
67060,53.483013
67061,45.94169
67062,45.007946
67063,32.28598
67064,20.985826
67065,13.857933
67066,8.583877
67067,6.8444233
67068,6.8419433
67069,11.212503
67070,19.906548
67071,36.321766
67072,68.33441
67073,92.541534
67074,89.7953
67075,96.20208
67076,90.10637
67077,122.85912
67078,101.81231
67079,101.2305
67080,92.22203
67081,89.68279
67082,65.40768
67083,65.51463
67084,58.34549
67085,49.671036
67086,50.127556
67087,34.126007
67088,21.8273
67089,14.201283
67090,8.867852
67091,7.9589896
67092,7.6084075
67093,11.579595
67094,20.301443
67095,36.971603
67096,71.502106
67097,95.5611
67098,94.40452
67099,104.86549
67100,93.50323
67101,127.27198
67102,110.57822
67103,105.79004
67104,99.13131
67105,97.52939
67106,66.47306
67107,68.9604
67108,61.81356
67109,53.384422
67110,52.046146
67111,38.62296
67112,23.076527
67113,14.43333
67114,9.020597
67115,7.4875517
67116,8.049278
67117,11.822792
67118,20.333553
67119,39.428078
67120,73.983
67121,101.777466
67122,97.74129
67123,103.539215
67124,98.78654
67125,131.83821
67126,109.49494
67127,107.1735
67128,102.59655
67129,100.330315
67130,66.98551
67131,70.01754
67132,63.949253
67133,56.704136
67134,53.9861
67135,39.46367
67136,23.49542
67137,14.289524
67138,9.086133
67139,7.8895555
67140,8.4606905
67141,11.987796
67142,20.871866
67143,38.342396
67144,75.46343
67145,100.260864
67146,100.697
67147,105.26755
67148,98.221344
67149,122.8889
67150,104.71486
67151,101.99118
67152,84.79774
67153,74.67259
67154,49.714687
67155,54.6927
67156,53.00542
67157,46.49115
67158,43.958584
67159,37.32251
67160,26.771168
67161,17.540895
67162,10.370724
67163,9.032229
67164,9.374025
67165,12.873323
67166,17.99302
67167,22.849575
67168,30.800146
67169,38.660385
67170,44.770344
67171,49.79249
67172,45.203545
67173,48.07379
67174,44.6575
67175,41.95826
67176,44.05902
67177,46.38724
67178,36.47662
67179,34.297356
67180,33.694923
67181,31.922228
67182,30.896692
67183,25.89758
67184,21.402668
67185,15.131893
67186,9.9921055
67187,8.397273
67188,8.572813
67189,11.587132
67190,15.290187
67191,17.340944
67192,23.081842
67193,28.451588
67194,33.535805
67195,40.439873
67196,35.899307
67197,37.813694
67198,31.904512
67199,32.690006
67200,36.13506
67201,39.6631
67202,31.881853
67203,28.630451
67204,27.100496
67205,25.518461
67206,25.287872
67207,20.986341
67208,15.810468
67209,10.908956
67210,7.5596333
67211,6.4494076
67212,6.6006136
67213,10.573708
67214,20.533445
67215,36.706276
67216,68.382545
67217,90.36094
67218,81.93933
67219,86.22715
67220,81.872955
67221,108.67612
67222,95.03554
67223,92.67313
67224,79.12882
67225,81.98763
67226,61.10329
67227,62.37129
67228,53.483013
67229,45.94169
67230,45.00793
67231,32.285976
67232,20.985826
67233,13.857933
67234,8.583877
67235,6.8444233
67236,6.8419433
67237,11.212503
67238,19.90654
67239,36.32179
67240,68.33441
67241,92.541534
67242,89.7953
67243,96.20208
67244,90.10637
67245,122.85912
67246,101.81231
67247,101.2305
67248,92.22203
67249,89.68279
67250,65.40768
67251,65.51463
67252,58.34549
67253,49.671036
67254,50.127556
67255,34.126007
67256,21.8273
67257,14.201283
67258,8.867852
67259,7.9589896
67260,7.6084075
67261,11.579595
67262,20.301437
67263,36.971603
67264,71.502106
67265,95.5611
67266,94.40452
67267,104.86549
67268,93.50323
67269,127.27198
67270,110.57825
67271,105.79005
67272,99.13131
67273,97.52939
67274,66.47306
67275,68.9604
67276,61.81356
67277,53.384422
67278,52.046146
67279,38.62296
67280,23.076527
67281,14.43333
67282,9.020597
67283,7.4875517
67284,8.049278
67285,11.822792
67286,20.333553
67287,39.428078
67288,73.983
67289,101.777466
67290,97.74129
67291,103.539215
67292,98.78654
67293,131.83821
67294,109.49499
67295,107.17348
67296,102.59655
67297,100.330315
67298,66.98551
67299,70.01754
67300,63.949253
67301,56.704136
67302,53.986065
67303,39.463684
67304,23.49542
67305,14.289524
67306,9.086133
67307,7.8895555
67308,8.4606905
67309,11.987796
67310,20.871866
67311,38.342396
67312,75.46343
67313,100.260864
67314,100.697
67315,105.26755
67316,98.221344
67317,122.8889
67318,104.71486
67319,101.99118
67320,84.79774
67321,74.67259
67322,49.714687
67323,54.6927
67324,53.00542
67325,46.49115
67326,43.958572
67327,37.322487
67328,26.771168
67329,17.540895
67330,10.370724
67331,9.032229
67332,9.374025
67333,12.873323
67334,17.993015
67335,22.849583
67336,30.800146
67337,38.660385
67338,44.770344
67339,49.79249
67340,45.203545
67341,48.07379
67342,44.6575
67343,41.95826
67344,44.05902
67345,46.38724
67346,36.47662
67347,34.297356
67348,33.694923
67349,31.922228
67350,30.896692
67351,25.89758
67352,21.402668
67353,15.131893
67354,9.9921055
67355,8.397273
67356,8.572813
67357,11.587132
67358,15.290187
67359,17.340952
67360,23.081842
67361,28.451588
67362,33.535805
67363,40.439873
67364,35.899307
67365,37.813694
67366,31.904505
67367,32.69001
67368,36.13506
67369,39.6631
67370,31.881853
67371,28.630451
67372,27.100496
67373,25.518461
67374,25.287872
67375,20.986341
67376,15.810468
67377,10.908956
67378,7.5596333
67379,6.4494076
67380,6.6006136
67381,10.573708
67382,20.533445
67383,36.706276
67384,68.382545
67385,90.36094
67386,81.93933
67387,86.22715
67388,81.872955
67389,108.67612
67390,95.03553
67391,92.67312
67392,79.12882
67393,81.98763
67394,61.10329
67395,62.37129
67396,53.483013
67397,45.94169
67398,45.007946
67399,32.28598
67400,20.985826
67401,13.857933
67402,8.583877
67403,6.8444233
67404,6.8419433
67405,11.212503
67406,19.90654
67407,36.32179
67408,68.33441
67409,92.541534
67410,89.7953
67411,96.20208
67412,90.10637
67413,122.85912
67414,101.81231
67415,101.2305
67416,92.22203
67417,89.68279
67418,65.40768
67419,65.51463
67420,58.34549
67421,49.671036
67422,50.12758
67423,34.12601
67424,21.8273
67425,14.201283
67426,8.867852
67427,7.9589896
67428,7.6084075
67429,11.579595
67430,20.301443
67431,36.971603
67432,71.502106
67433,95.5611
67434,94.40452
67435,104.86549
67436,93.50323
67437,127.27198
67438,110.57825
67439,105.79005
67440,99.13131
67441,97.52939
67442,66.47306
67443,68.9604
67444,61.81356
67445,53.384422
67446,52.046146
67447,38.62296
67448,23.076527
67449,14.43333
67450,9.020597
67451,7.4875517
67452,8.049278
67453,11.822792
67454,20.333557
67455,39.428078
67456,73.983
67457,101.777466
67458,97.74129
67459,103.539215
67460,98.78654
67461,131.83821
67462,109.49494
67463,107.1735
67464,102.59655
67465,100.330315
67466,66.98551
67467,70.01754
67468,63.949253
67469,56.704136
67470,53.986065
67471,39.463684
67472,23.49542
67473,14.289524
67474,9.086133
67475,7.8895555
67476,8.4606905
67477,11.987796
67478,20.871866
67479,38.342396
67480,75.46343
67481,100.260864
67482,100.697
67483,105.26755
67484,98.221344
67485,122.8889
67486,104.71484
67487,101.99117
67488,84.79774
67489,74.67259
67490,49.714687
67491,54.6927
67492,53.00542
67493,46.49115
67494,43.958584
67495,37.32251
67496,26.771168
67497,17.540895
67498,10.370724
67499,9.032229
67500,9.374025
67501,12.873323
67502,17.993015
67503,22.849583
67504,30.800146
67505,38.660385
67506,44.770344
67507,49.79249
67508,45.203545
67509,48.07379
67510,44.6575
67511,41.95826
67512,44.05902
67513,46.38724
67514,36.47662
67515,34.297356
67516,33.694923
67517,31.922228
67518,30.896704
67519,25.897598
67520,21.402668
67521,15.131893
67522,9.9921055
67523,8.397273
67524,8.572813
67525,11.587132
67526,15.290187
67527,17.340944
67528,23.081842
67529,28.451588
67530,33.535805
67531,40.439873
67532,35.899307
67533,37.813694
67534,31.904505
67535,32.69001
67536,39.94271
67537,39.732136
67538,32.104813
67539,29.806484
67540,31.975298
67541,28.130272
67542,27.336098
67543,25.223188
67544,19.86511
67545,13.558932
67546,9.4005
67547,8.228086
67548,7.5858507
67549,10.764554
67550,13.914295
67551,15.67503
67552,21.5623
67553,26.460714
67554,28.968538
67555,32.83398
67556,28.146112
67557,33.541462
67558,29.972168
67559,28.577482
67560,79.12882
67561,81.98763
67562,61.10329
67563,62.37129
67564,53.483013
67565,45.94169
67566,45.007946
67567,32.28598
67568,20.985826
67569,13.857933
67570,8.583877
67571,6.8444233
67572,6.8419433
67573,11.212503
67574,19.90654
67575,36.32179
67576,68.33441
67577,92.541534
67578,89.7953
67579,96.20208
67580,90.10637
67581,122.85912
67582,101.81231
67583,101.230446
67584,92.22203
67585,89.68279
67586,65.40768
67587,65.51463
67588,58.34549
67589,49.671036
67590,50.127556
67591,34.126007
67592,21.8273
67593,14.201283
67594,8.867852
67595,7.9589896
67596,7.6084075
67597,11.579595
67598,20.301443
67599,36.971603
67600,71.502106
67601,95.5611
67602,94.40452
67603,104.86549
67604,93.50323
67605,127.27198
67606,110.57825
67607,105.79005
67608,99.13131
67609,97.52939
67610,66.47306
67611,68.9604
67612,61.81356
67613,53.384422
67614,52.046146
67615,38.622944
67616,23.076527
67617,14.43333
67618,9.020597
67619,7.4875517
67620,8.049278
67621,11.822792
67622,20.333553
67623,39.428078
67624,73.983
67625,101.777466
67626,97.74129
67627,103.539215
67628,98.78654
67629,131.83821
67630,109.49494
67631,107.1735
67632,102.59655
67633,100.330315
67634,66.98551
67635,70.01754
67636,63.949253
67637,56.704136
67638,53.986065
67639,39.463684
67640,23.49542
67641,14.289524
67642,9.086133
67643,7.8895555
67644,8.4606905
67645,11.987796
67646,20.871872
67647,38.34239
67648,75.46343
67649,100.260864
67650,100.697
67651,105.26755
67652,98.221344
67653,122.8889
67654,104.71486
67655,101.99118
67656,84.79774
67657,74.67259
67658,49.714687
67659,54.6927
67660,53.00542
67661,46.49115
67662,43.958584
67663,37.32251
67664,26.771168
67665,17.540895
67666,10.370724
67667,9.032229
67668,9.374025
67669,12.873323
67670,17.993015
67671,22.849583
67672,30.800146
67673,38.660385
67674,44.770344
67675,49.79249
67676,45.203545
67677,48.07379
67678,44.6575
67679,41.958256
67680,44.05902
67681,46.38724
67682,36.47662
67683,34.297356
67684,33.694923
67685,31.922228
67686,30.896692
67687,25.89758
67688,21.402668
67689,15.131893
67690,9.9921055
67691,8.397273
67692,8.572813
67693,11.587132
67694,15.290187
67695,17.340944
67696,23.081842
67697,28.451588
67698,33.535805
67699,40.439873
67700,35.899307
67701,37.813694
67702,31.904505
67703,32.69001
67704,36.13506
67705,39.6631
67706,31.881853
67707,28.630451
67708,27.100496
67709,25.518461
67710,25.287872
67711,20.98633
67712,15.810468
67713,10.908956
67714,7.5596333
67715,6.4494076
67716,6.6006136
67717,10.573708
67718,20.533445
67719,36.706276
67720,68.382545
67721,90.36094
67722,81.93933
67723,86.22715
67724,81.872955
67725,108.67612
67726,95.03554
67727,92.67313
67728,79.12882
67729,81.98763
67730,61.10329
67731,62.37129
67732,53.483013
67733,45.94169
67734,45.007946
67735,32.28598
67736,20.985826
67737,13.857933
67738,8.583877
67739,6.8444233
67740,6.8419433
67741,11.212503
67742,19.906548
67743,36.321766
67744,68.33441
67745,92.541534
67746,89.7953
67747,96.20208
67748,90.10637
67749,122.85912
67750,101.81231
67751,101.2305
67752,92.22203
67753,89.68279
67754,65.40768
67755,65.51463
67756,58.34549
67757,49.671036
67758,50.127556
67759,34.126007
67760,21.8273
67761,14.201283
67762,8.867852
67763,7.9589896
67764,7.6084075
67765,11.579595
67766,20.301443
67767,36.971603
67768,71.502106
67769,95.5611
67770,94.40452
67771,104.86549
67772,93.50323
67773,127.27198
67774,110.57822
67775,105.79004
67776,99.13131
67777,97.52939
67778,66.47306
67779,68.9604
67780,61.81356
67781,53.384422
67782,52.046146
67783,38.62296
67784,23.076527
67785,14.43333
67786,9.020597
67787,7.4875517
67788,8.049278
67789,11.822792
67790,20.333553
67791,39.428078
67792,73.983
67793,101.777466
67794,97.74129
67795,103.539215
67796,98.78654
67797,131.83821
67798,109.49494
67799,107.1735
67800,102.59655
67801,100.330315
67802,66.98551
67803,70.01754
67804,63.949253
67805,56.704136
67806,53.9861
67807,39.46367
67808,23.49542
67809,14.289524
67810,9.086133
67811,7.8895555
67812,8.4606905
67813,11.987796
67814,20.871866
67815,38.342396
67816,75.46343
67817,100.260864
67818,100.697
67819,105.26755
67820,98.221344
67821,122.8889
67822,104.71486
67823,101.99118
67824,84.79774
67825,74.67259
67826,49.714687
67827,54.6927
67828,53.00542
67829,46.49115
67830,43.958584
67831,37.32251
67832,26.771168
67833,17.540895
67834,10.370724
67835,9.032229
67836,9.374025
67837,12.873323
67838,17.99302
67839,22.849575
67840,30.800146
67841,38.660385
67842,44.770344
67843,49.79249
67844,45.203545
67845,48.07379
67846,44.6575
67847,41.95826
67848,44.05902
67849,46.38724
67850,36.47662
67851,34.297356
67852,33.694923
67853,31.922228
67854,30.896692
67855,25.89758
67856,21.402668
67857,15.131893
67858,9.9921055
67859,8.397273
67860,8.572813
67861,11.587132
67862,15.290187
67863,17.340944
67864,23.081842
67865,28.451588
67866,33.535805
67867,40.439873
67868,35.899307
67869,37.813694
67870,31.904512
67871,32.690006
67872,36.13506
67873,39.6631
67874,31.881853
67875,28.630451
67876,27.100496
67877,25.518461
67878,25.287872
67879,20.986341
67880,15.810468
67881,10.908956
67882,7.5596333
67883,6.4494076
67884,6.6006136
67885,10.573708
67886,20.533445
67887,36.706276
67888,68.382545
67889,90.36094
67890,81.93933
67891,86.22715
67892,81.872955
67893,108.67612
67894,95.03554
67895,92.67313
67896,79.12882
67897,81.98763
67898,61.10329
67899,62.37129
67900,53.483013
67901,45.94169
67902,45.00793
67903,32.285976
67904,20.985826
67905,13.857933
67906,8.583877
67907,6.8444233
67908,6.8419433
67909,11.212503
67910,19.90654
67911,36.32179
67912,68.33441
67913,92.541534
67914,89.7953
67915,96.20208
67916,90.10637
67917,122.85912
67918,101.81231
67919,101.2305
67920,92.22203
67921,89.68279
67922,65.40768
67923,65.51463
67924,58.34549
67925,49.671036
67926,50.127556
67927,34.126007
67928,21.8273
67929,14.201283
67930,8.867852
67931,7.9589896
67932,7.6084075
67933,11.579595
67934,20.301437
67935,36.971603
67936,71.502106
67937,95.5611
67938,94.40452
67939,104.86549
67940,93.50323
67941,127.27198
67942,110.57825
67943,105.79005
67944,99.13131
67945,97.52939
67946,66.47306
67947,68.9604
67948,61.81356
67949,53.384422
67950,52.046146
67951,38.62296
67952,23.076527
67953,14.43333
67954,9.020597
67955,7.4875517
67956,8.049278
67957,11.822792
67958,20.333553
67959,39.428078
67960,73.983
67961,101.777466
67962,97.74129
67963,103.539215
67964,98.78654
67965,131.83821
67966,109.49499
67967,107.17348
67968,102.59655
67969,100.330315
67970,66.98551
67971,70.01754
67972,63.949253
67973,56.704136
67974,53.986065
67975,39.463684
67976,23.49542
67977,14.289524
67978,9.086133
67979,7.8895555
67980,8.4606905
67981,11.987796
67982,20.871866
67983,38.342396
67984,75.46343
67985,100.260864
67986,100.697
67987,105.26755
67988,98.221344
67989,122.8889
67990,104.71486
67991,101.99118
67992,84.79774
67993,74.67259
67994,49.714687
67995,54.6927
67996,53.00542
67997,46.49115
67998,43.958572
67999,37.322487
68000,26.771168
68001,17.540895
68002,10.370724
68003,9.032229
68004,9.374025
68005,12.873323
68006,17.993015
68007,22.849583
68008,30.800146
68009,38.660385
68010,44.770344
68011,49.79249
68012,45.203545
68013,48.07379
68014,44.6575
68015,41.95826
68016,44.05902
68017,46.38724
68018,36.47662
68019,34.297356
68020,33.694923
68021,31.922228
68022,30.896692
68023,25.89758
68024,21.402668
68025,15.131893
68026,9.9921055
68027,8.397273
68028,8.572813
68029,11.587132
68030,15.290187
68031,17.340952
68032,23.081842
68033,28.451588
68034,33.535805
68035,40.439873
68036,35.899307
68037,37.813694
68038,31.904505
68039,32.69001
68040,36.13506
68041,39.6631
68042,31.881853
68043,28.630451
68044,27.100496
68045,25.518461
68046,25.287872
68047,20.986341
68048,15.810468
68049,10.908956
68050,7.5596333
68051,6.4494076
68052,6.6006136
68053,10.573708
68054,20.533445
68055,36.706276
68056,68.382545
68057,90.36094
68058,81.93933
68059,86.22715
68060,81.872955
68061,108.67612
68062,95.03553
68063,92.67312
68064,79.12882
68065,81.98763
68066,61.10329
68067,62.37129
68068,53.483013
68069,45.94169
68070,45.007946
68071,32.28598
68072,20.985826
68073,13.857933
68074,8.583877
68075,6.8444233
68076,6.8419433
68077,11.212503
68078,19.90654
68079,36.32179
68080,68.33441
68081,92.541534
68082,89.7953
68083,96.20208
68084,90.10637
68085,122.85912
68086,101.81231
68087,101.2305
68088,92.22203
68089,89.68279
68090,65.40768
68091,65.51463
68092,58.34549
68093,49.671036
68094,50.12758
68095,34.12601
68096,21.8273
68097,14.201283
68098,8.867852
68099,7.9589896
68100,7.6084075
68101,11.579595
68102,20.301443
68103,36.971603
68104,71.502106
68105,95.5611
68106,94.40452
68107,104.86549
68108,93.50323
68109,127.27198
68110,110.57825
68111,105.79005
68112,99.13131
68113,97.52939
68114,66.47306
68115,68.9604
68116,61.81356
68117,53.384422
68118,52.046146
68119,38.62296
68120,23.076527
68121,14.43333
68122,9.020597
68123,7.4875517
68124,8.049278
68125,11.822792
68126,20.333557
68127,39.428078
68128,73.983
68129,101.777466
68130,97.74129
68131,103.539215
68132,98.78654
68133,131.83821
68134,109.49494
68135,107.1735
68136,102.59655
68137,100.330315
68138,66.98551
68139,70.01754
68140,63.949253
68141,56.704136
68142,53.986065
68143,39.463684
68144,23.49542
68145,14.289524
68146,9.086133
68147,7.8895555
68148,8.4606905
68149,11.987796
68150,20.871866
68151,38.342396
68152,75.46343
68153,100.260864
68154,100.697
68155,105.26755
68156,98.221344
68157,122.8889
68158,104.71484
68159,101.99117
68160,84.79774
68161,74.67259
68162,49.714687
68163,54.6927
68164,53.00542
68165,46.49115
68166,43.958584
68167,37.32251
68168,26.771168
68169,17.540895
68170,10.370724
68171,9.032229
68172,9.374025
68173,12.873323
68174,17.993015
68175,22.849583
68176,30.800146
68177,38.660385
68178,44.770344
68179,49.79249
68180,45.203545
68181,48.07379
68182,44.6575
68183,41.95826
68184,44.05902
68185,46.38724
68186,36.47662
68187,34.297356
68188,33.694923
68189,31.922228
68190,30.896704
68191,25.897598
68192,21.402668
68193,15.131893
68194,9.9921055
68195,8.397273
68196,8.572813
68197,11.587132
68198,15.290187
68199,17.340944
68200,23.081842
68201,28.451588
68202,33.535805
68203,40.439873
68204,35.899307
68205,37.813694
68206,31.904505
68207,32.69001
68208,36.13506
68209,39.6631
68210,31.881853
68211,28.630451
68212,27.100496
68213,25.518461
68214,25.287872
68215,20.986341
68216,15.810468
68217,10.908956
68218,7.5596333
68219,6.4494076
68220,6.6006136
68221,10.573708
68222,20.533442
68223,36.706272
68224,68.382545
68225,90.36094
68226,81.93933
68227,86.22715
68228,81.872955
68229,108.67612
68230,95.03554
68231,92.67313
68232,79.12882
68233,81.98763
68234,61.10329
68235,62.37129
68236,53.483013
68237,45.94169
68238,45.007946
68239,32.28598
68240,20.985826
68241,13.857933
68242,8.583877
68243,6.8444233
68244,6.8419433
68245,11.212503
68246,19.90654
68247,36.32179
68248,68.33441
68249,92.541534
68250,89.7953
68251,96.20208
68252,90.10637
68253,122.85912
68254,101.81231
68255,101.230446
68256,92.22203
68257,89.68279
68258,65.40768
68259,65.51463
68260,58.34549
68261,49.671036
68262,50.127556
68263,34.126007
68264,21.8273
68265,14.201283
68266,8.867852
68267,7.9589896
68268,7.6084075
68269,11.579595
68270,20.301443
68271,36.971603
68272,71.502106
68273,95.5611
68274,94.40452
68275,104.86549
68276,93.50323
68277,127.27198
68278,110.57825
68279,105.79005
68280,99.13131
68281,97.52939
68282,66.47306
68283,68.9604
68284,61.81356
68285,53.384422
68286,52.046146
68287,38.622944
68288,23.076527
68289,14.43333
68290,9.020597
68291,7.4875517
68292,8.049278
68293,11.822792
68294,20.333553
68295,39.428078
68296,73.983
68297,101.777466
68298,97.74129
68299,103.539215
68300,98.78654
68301,131.83821
68302,109.49494
68303,107.1735
68304,102.59655
68305,100.330315
68306,66.98551
68307,70.01754
68308,63.949253
68309,56.704136
68310,53.986065
68311,39.463684
68312,23.49542
68313,14.289524
68314,9.086133
68315,7.8895555
68316,8.4606905
68317,11.987796
68318,20.871872
68319,38.34239
68320,75.46343
68321,100.260864
68322,100.697
68323,105.26755
68324,98.221344
68325,122.8889
68326,104.71486
68327,101.99118
68328,84.79774
68329,74.67259
68330,49.714687
68331,54.6927
68332,53.00542
68333,46.49115
68334,43.958584
68335,37.32251
68336,26.771168
68337,17.540895
68338,10.370724
68339,9.032229
68340,9.374025
68341,12.873323
68342,17.993015
68343,22.849583
68344,30.800146
68345,38.660385
68346,44.770344
68347,49.79249
68348,45.203545
68349,48.07379
68350,44.6575
68351,41.958256
68352,44.05902
68353,46.38724
68354,36.47662
68355,34.297356
68356,33.694923
68357,31.922228
68358,30.896692
68359,25.89758
68360,21.402668
68361,15.131893
68362,9.9921055
68363,8.397273
68364,8.572813
68365,11.587132
68366,15.290187
68367,17.340944
68368,23.081842
68369,28.451588
68370,33.535805
